row_id,case_class,band_id,band_flag,t_hot_degC,t_cold_degC,delta_T_K,interface,metric,material_scenario,value,unit,value_kind,margin_reference_id,margin_reference_value,margin_consumption_ratio,margin_impact,authority_level,notes
WP8-0294,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_MINUS_0P38E-6_T700S_FIBER_REFERENCE_ONLY,-0.003876,mm,ANALYTIC_DERIVED_FIBER_REFERENCE_NOT_A_LAMINATE_PROPERTY,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0.00222081,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0295,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_MINUS_0P38E-6_T700S_FIBER_REFERENCE_ONLY,0.004104,mm,ANALYTIC_DERIVED_FIBER_REFERENCE_NOT_A_LAMINATE_PROPERTY,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0.00235145,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0296,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_MINUS_0P38E-6_T700S_FIBER_REFERENCE_ONLY,-0.00798,mm,ANALYTIC_DERIVED_FIBER_REFERENCE_NOT_A_LAMINATE_PROPERTY,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0.00457226,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0297,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0298,COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,-25,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,-0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0299,HOT_TO_COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,50,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0300,HOT,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,30,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0301,COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,-30,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,-0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0302,HOT_TO_COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,60,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0303,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0304,COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,-35,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,-0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0305,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0306,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0307,COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,-40,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,-0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0308,HOT_TO_COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,80,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0309,HOT,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,46,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0310,COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,-49,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,-0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0311,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0312,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0313,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,-0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0314,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_0P0E-6_ASSUMPTION_GRID_POINT,0,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0315,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,0.005,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0.00286483,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0316,COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,-25,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,-0.005,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0.00286483,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0317,HOT_TO_COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,50,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,0.01,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0.00572965,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0318,HOT,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,30,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,0.006,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0.00343779,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0319,COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,-30,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,-0.006,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,-0.00343779,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0320,HOT_TO_COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,60,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,0.012,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0.00687558,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
WP8-0321,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,SOLAR_PANEL_WING_TIP,tip_in_plane_displacement_relative_to_hinge_root_mm,LAMINATE_CTE_1P0E-6_ASSUMPTION_GRID_POINT,0.007,mm,ANALYTIC_ASSUMPTION_GRID_POINT_LAMINATE_CTE_UNKNOWN,M6_WP3_HINGE_TIP_WC_LATERAL_MM_DIFFERENT_DOF_CONTEXT,1.7453071,0.00401076,INFORMATIONAL_DIFFERENT_DOF_NO_ALLOCATED_LIMIT,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Free expansion, no stress under uniform dT without constraint/gradient. Ratio vs M6 hinge tip WC is cross-DOF context only. Laminate CTE characterization = WP6/HOLD."
