domain,item,current_status,verdict,authority_path,json_key_or_row_locator,sha256,last_verified,what_it_proves,what_it_does_not_prove,open_blocker,blocker_owner,internally_closable,external_input_required,competition_relevance,claim_ceiling,next_minimum_action
mech,COLLISION_ASSETS,LIMITED,broadphase CURRENT; narrow_phase ABSENT (required_for SIM13_CONTACT_GRASP_GATE_V2 NC19),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/14_COLLISION_ASSET_MANIFEST.json,narrow_phase.status=ABSENT,62461801e1908f7eb6e4e3b800fef8106b231d78220e30f84bd8ca05bbdbc02f,2026-08-27,宽相碰撞审计在案现行,窄相缺失，接触抓取Gate缺输入；ODR-60线仅base_link V2代理为运行窄相资产,窄相资产构建,内部,yes,no,中,宽相only,构建窄相资产并挂NC19
mech,E_HRN_RATED_ENVELOPE,HOLD,"0/75 SAFE (75 UNSAFE, 0 UNKNOWN); conservative_box EMPTY_NO_OBSERVED_SAFE_SAMPLE; release_status NOT_RELEASED; probe states_safe=0 states_unsafe=11",20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/03_envelope/B601_HARNESS_RATED_ENVELOPE_V1.yaml,E_HRN.sample_counts; mandatory_key_state_probe; runtime_integrity 36/36 PASS,a63a93de5b6b3bee37819379757abe5b9f7fc457641f852e06676b686bc416c6,2026-08-27,固定外置线束R2_HRN_05在75个已评样本中无SAFE、11个强制探针态全UNSAFE的硬负结果(运行时完整性36/36),不证明所有线束架构不可能；三个分母(75 map/11 probe/10 mandatory)不得混用,架构级方案(Route-B已拒；Route-C终局被拒),Owner+内部设计,partially,no,高,硬负结果如实保留,由ODR-60 Option A线处理
mech,GRIPPER_DONOR_STATIC_INTERFERENCE_81_ROWS,VERIFIED,CLASS_1 DONOR_STATIC_INHERITED_INTERFERENCE pre_count=81 post_count=81 ACCEPTED_EXCEPTION_OPTION_A_HISTORICAL_ONLY,20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/INTERFERENCE_CLASSIFICATION.csv,"row CLASS_1; 另见 CDR CI-021 (81 inherited donor static interference rows, SIGNED_EXCEPTION_SCOPE_ONLY)",1f343b02f4b3ee3b3e4c43366294c953c97b2f0d9339098386c09d5d9808accd,2026-08-27,81行donor静态干涉作为签署Option A例外单独成类保留,未被洗入composite zero；不证明系统级零干涉；composite验证仍HOLD_FOR_COMPOSITE,composite级验证,内部,yes,no,中,签署例外范围only,保持分项登记，禁止合并计数
mech,GRIPPER_POSE_INDUCED_RAIL_PALM_36_ROWS,VERIFIED,"CLASS_2 B601_GRIPPER_PALM_RAIL_SLOT_GEOMETRY_HOLD pre_count=36 post_count=0 PASS (neutral R1 only); native V5 remains 36 rows, reintegration HOLD",20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/04_validation/GRIPPER_R1_GEOMETRY_VALIDATION.json,"original_v5_interference_evidence.pose_induced_rows=36 (pose_tallies OPEN 24 rows/1266.93 mm3, PREGRASP 12 rows/779.63 mm3); open_holds[0]=NATIVE_V5_PALM_R1_REINTEGRATION_AND_36_ROW_NATIVE_REMEASUREMENT",7bc0df784b36159624a8a89b67207c54c5c9c780b103cb38658de2d6ba845f47,2026-08-27,36行pose-induced导轨-掌部干涉在中性几何R1修正后全行程零正向重叠；与81行donor静态账独立未合并,原生V5重集成与36行原生复测未闭合；不覆盖外部目标接触,SolidWorks原生重集成+原生复测,外部工具链,no,yes,中,中性几何修正PASS only,原生重集成后复测36行
mech,HANDOFF_V2_G12,HOLD,MECHANICAL_TO_EMBODIED_HANDOFF_FAIL (11/12; failing_checks=[G12 HARNESS_RATED_OPERATIONAL_ENVELOPE]),20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/07_release/MECHANICAL_TO_EMBODIED_HANDOFF_GATE_V2.json,"checks_total=12; checks_passed=11; checks_failed=1; checks[11].id=G12 pass=false (mission_coverage_pass=false, map SAFE 0/75)",13722965d5c558d3439a7cb1e77abbf3c2094b88e9d62f80d664d0c4c90d4e21,2026-08-27,handoff 11/12通过、唯一失败项G12线束额定运行包络,不证明12/12；统一接口重跑仍因G12失败(17号终端gate),TMG-4线束任务包络,内部,yes,no,高,11/12为当前上限,TMG-4闭合后按统一合同重跑handoff V2
mech,HARNESS_MISSION_COVERAGE_M7,HOLD,FAIL_AT_MANDATORY_KEY_STATES; mission_coverage FAIL; 10/10 mandatory states UNSAFE; 0/8 trajectory segments released; external gates UNKNOWN fail-closed,20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/04_mission/B601_HARNESS_MISSION_COVERAGE_GATE.json,harness_gate; key_state_checks[10].pass全false; derivation.mission_pass_rule,f3b444222e87509b66f712e623a4903748c7309c6396708ec02a0c1a54cdaa5c,2026-08-27,Route-B时代任务覆盖Gate：强制关键态全UNSAFE、轨迹权威0/8、外部任务门UNKNOWN不消费,不证明Route-C任务态；UNKNOWN永不ALLOW,任务轨迹权威MISSING,Owner+内部,partially,no,高,FAIL如实登记,ODR-60 Option A路径搜索后重发
mech,M7_GATE_A_SHAPE,SUPERSEDED,5 PASS + 12 PASS_WITH_DECLARED_OPEN_ITEM + 1 HOLD; terminal_release_condition.all_met=false,20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/12_release/MECHANICAL_ENGINEERING_RELEASE_GATE_V1.json,totals; overall_gate_a_shape; terminal_release_condition.all_met,2d9c8580701bd087a2db52f57ae9ed23a919debc7476727467214411f952859e,2026-08-27,M7时代Gate A形态(5/12/1)与当时未放行事实,现行权威已移至R2 00_RELEASE_GATE(TMG-4 HOLD/TMG-6 FAIL)；不得用M7形状宣称终局放行,-,-,-,-,中,lineage only,-
mech,M7_TERMINAL_DECISION_PACK,VERIFIED,DECISION_PACK_COMPLETE__ODR_GPT_07_AND_08_PENDING__MISSION_HARNESS_FAIL__FROZEN_ROUTE_B_ODR_GPT_04_BRANCH_FALSIFIED__ROUTE_C_13_OF_13_HOLD__NO_EXECUTION_OR_RELEASE_AUTHORITY; integrity 13/13,20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/terminal_decision_pack/TERMINAL_DECISION_PACK_GATE_V1.json,technical_verdict; integrity_summary passed 13/13,0c9dc0353630a402745b3ce5235dc75a2fc51a65b189e2580a7fa5484a5f3325,2026-08-27,M7终局决策包完整性13/13，含Checkpoint-A/B与Route-B证伪的冻结登记,不授予执行/发布；其Route-C 13/13 HOLD快照已被2026-08-25/26工作推进,-,-,-,-,低(历史节点),-,-
mech,ODR42_ROUTE_C_APPROVAL,VERIFIED,APPROVE_BOUNDED_DETAILED_DESIGN (2026-08-25); full-range DEFERRED_HOLD; entry_criteria 2项false (named owners/config control),20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/08_route_c/ROUTE_C_OWNER_DECISION_RECORD_ODR42_V1.json,owner_decision; scope_approved; entry_criteria_status,d5e33b99532b9bc28150062250a64ea2b675fa13fb58646fd6c02a55629c64f7,2026-08-27,Owner批准任务优先有界Route-C详细设计；禁止改accepted URDF/Solar R2/继承Route-B,不构成Release；不覆盖出口判据(8段发布/10关键态SAFE等未变),named mechanical/electrical owners与配置控制未指派,Owner,no,yes,中,有界设计授权,-
mech,ODR58_BOUNDED_LOOP_CONSUMED,VERIFIED,primary 1/1 REJECTED + repair 1/1 REJECTED + fallback 1/1 REJECTED_ON_CURRENT_M01_PATH; remaining_geometry_candidates=0; TERMINATED,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_V9F_TERMINAL_RULING.json,bounded_design_loop_accounting,09611ddb8adc96d82c7446b5edd7877c075dccebe9166550014282ddd25054d5,2026-08-27,ODR-58有界几何循环额度全部用尽并终止,禁止V10/V11几何/航点循环；不证明所有架构不可能,-,Owner,-,-,中,终止事实,-
mech,ODR59_TMG2_REOPEN_RULE,PENDING_REVIEW,owner_rule_present=false; legal_current_state=TMG2_NOT_EVALUATED__NINE_CONFIGURATION_BINDING_GATE_FAIL__OWNER_RULE_REQUIRED,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR-59_DECISION_REQUEST.json,authority; owner_decisions_required (8项); legal_current_state,fe5274c5e588e2bc4e9c32bcc87feb2e19ce85c876049200305d7c0fc02cc4ef,2026-08-27,TMG-2重开所需数值符合性规则缺失已登记；V9F +3.040266861665941 kg回灌诊断>1σ,无Owner规则不得重开TMG-2；标准不确定度非验收限,Owner定义数值规则/覆盖因子/风险策略,Owner,no,yes,低,无(请求级),Owner裁决ODR-59
mech,ODR60_EXECUTION_CLOSURE_STATIC,LIMITED,static bindings closed (execution mount 12-decimal spelling + 10-row collision frame ledger); 8 blockers open; all execution authority false,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/results/ODR60_OPTION_A_EXECUTION_CLOSURE_GATE_V1.json,actual_closures; blockers (8项); authority全false; execution_record全0/false,869a248050fd39347d5d502f6174e284943901ba9f3c40a2d4337b4b6ff5a01a,2026-08-27,静态绑定闭合(挂载拼写+10行帧台账)；几何加载/查询/对评估/路径搜索均未执行,不得推断任何系统碰撞或路径结论；11166 clearance行/150运动证书/11166对oracle全为0,11166条clearance策略行等8项,内部,yes,no,中,静态绑定only,继续闭合8项blocker
mech,ODR60_OPTION_A_SELECTION,PENDING_REVIEW,ODR60_OPTION_A_SELECTED__LOW_MEMORY_OVERRIDE_EXPLICITLY_NOT_AUTHORIZED__PRESEARCH_GATES_STILL_FAIL_CLOSED,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/odr/ODR60_OPTION_A_EXECUTION_CLOSURE_V1/OWNER_SELECTION_RECORD_V1.json,"selection.selected_option=A; machine_authority_evidence (EXPLICIT_EXECUTION_PROMPT_BLOCK_FIRST_LINE, line 706); execution_effect 全false",a88e2301b36d330d9b15afc73c03d19838e05cd20bbc47406c39b1bf465ff2bf,2026-08-27,Owner已选Option A(固定端点M01六自由度路径搜索)；选择本身不授权pair/edge/path/内存,不授权几何查询/对评估/边认证/路径搜索；低内存override明确未授权,12项预搜索绑定+运行时内存准入,内部,yes,no,高(决定线束主线后续走向),分支选择已记录(执行权限仍fail-closed),完成ODR60 Option A预搜索绑定清单
mech,OPEN_QUALIFICATION_HOLDS_REGISTER,VERIFIED,"HOLD-01..16 registered (EXTERNAL x13, DEFERRED_HOLD x1, PRESERVED_HARD_NEGATIVE x1, INTERNAL_DESIGN_OPEN x1, INTERNAL_SOFTWARE_OPEN x1)",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/19_OPEN_QUALIFICATION_HOLDS.csv,rows HOLD-01..HOLD-16,29ee63d5e723db33ecb61f2d1cebdcbfa06966328a6f4843aed4eacd1285132c,2026-08-27,16项开放资格/内部阻断全部登记并指明trigger/owner类,不关闭其中任何一项,各项trigger,混合,partially,yes,中,登记表,按trigger逐项闭合
mech,RELEASE_GATE_A_TERMINAL_CLOSURE,HOLD,TERMINAL_CLOSURE_EXECUTED__GATE_A_NOT_PASSED__TMG4_TM6_INTERNAL_BLOCKERS_REGISTERED__NO_RELEASE_CREDIT,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,verdict; gate_a_pass=false; review_status=PENDING_OWNER_REVIEW; next_stage_authorized=false; release_credit=false,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-27,机械终局收口已于2026-08-25执行且TMG-4/TMG-6内部阻断如实登记，无发布信用,不证明机械Release成立；不授权任何下一阶段,TMG-4线束任务包络FAIL + TMG-6 15/20,Owner+内部设计,partially,yes(as-built/资格类EXTERNAL hold),高：提交只能引用其诚实否定与证据完整性,"至多声明终端收口已执行且未获Release""""",Owner审签；TMG-4/TMG-6闭环后重发Gate
mech,SIM13_BACKEND_SUBSCOPE_20_OF_20,LIMITED,SIM13_POST_TERMINAL_BACKEND_SUBSCOPE_20_OF_20_PASS__FULL_TMG6_NOT_REISSUED__ABORT_ONLY__NO_RELEASE_CREDIT,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/sim13_post_terminal_handoff_addendum_v1/SIM13_POST_TERMINAL_HANDOFF_ADDENDUM_GATE_V1.json,"verdict; backend_subscope (work_orders 5/5, negative_control_registry 20/20_PASS, 61 pytest); lineage.full_tmg6_reissue_executed=false; current_authority全false",144e09124ce293e8a6598346331df21886861d1a74b770cb9ccf251644ba6e5c,2026-08-27,五个Sim13后端工单5/5闭合、负控注册表20/20 PASS(追加-only证据)，历史15/20未被改写,不授权非ABORT抓取动力学/训练/Release；完整TMG-6未重签；12-gate权威仍false,G12+Owner接受+当前系统绑定Gate,内部,yes,no,中,子域20/20 ABORT_ONLY,TMG-6重签(待G12)
mech,SYSTEM_TOTAL_MASS_31.022864807342987KG,VERIFIED,total mass exact from accepted URDF inertials; no CAD auto-mass override,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/20_RED_TEAM.json,findings[RT-04].evidence total=31.022864807342987; 另见 receipt checks.total_mass_exact=true 与 addendum configuration_truth.runtime_c01_total_mass_kg,f3981655c383ebdc22aec3b936c28b86d41647363a50361a4bb31d14dfe85e2f,2026-08-27,服务系统C01总质量31.022864807342987 kg精确出自accepted URDF惯性账本，未被CAD自动质量覆盖,非as-built；C02-C09九构型运行未执行；Route-C增量未绑定,as-built计量 + 九构型运行,外部计量+内部运行,partially,yes,高,设计/仿真精确值(URDF惯性账本),as-built计量后建立相关
mech,T4_DESIGN_CONTACT_MODEL_V1,PROVISIONAL,PASS_BOUNDED_PROVISIONAL_STRUCTURE; as_built_contact_model=null MEASUREMENT_PENDING,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/_work/loop_b/DESIGN_CONTACT_MODEL_GATE_V1.json,checks (as_built_all_null_measurement_pending=true; zero_fill_absent=true); verdict,20f3aa89a07d4de42004eda6730104332b0a83497b1674e4c19bfc34620666cf,2026-08-27,T4设计接触合同结构有界临时PASS，as-built全null未零填,非实测接触模型；不授权真实抓取接触结论,CT01-CT05硬件接触标定+夹爪闭合时间+F/T,外部硬件,no,yes,中,BOUNDED_PROVISIONAL,硬件标定后升级
mech,TMC_F01_GEN_URDF_DEFECT,VERIFIED,gen_urdf_attempts_under_valid_authorization=8; all DENIED_BY_FAIL_CLOSED_FINAL_CHECK; documented defect TMC-F01 (marshal runtime-code fingerprint unstable on CPython 3.13.9/3.14.4),20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/unified_r2_digital_prototype_prebind/generated_v2/UNIFIED_R2_URDF_EXECUTION_RECEIPT_V2.json,authority_execution_history; documented_defect,957ca67d7bcc2cb591df2442f24532ca3dae24f358fc69bf390ac1a20f6f021e,2026-08-27,gen_urdf授权执行8次均被fail-closed终检拒绝且完整披露；URDF XML数据输出确定不受影响,不证明marshal指纹问题已修复；不证明权威执行链可用,CPython运行时码指纹不稳,工具链,yes,no,中,缺陷已登记待裁(disposition documented),Owner审签处置
mech,TMG-1 Product Definition,VERIFIED,PASS,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,tmg[0].state=PASS,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-27,产品定义lineage与发布包01-16文件齐备,不证明任务级或飞行级放行,无内部阻断,-,yes,no,中,PASS(设计lineage级),-
mech,TMG-2 Frames/Mass,VERIFIED,PASS (as-built metrology EXTERNAL hold),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,tmg[1].state/basis,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-27,坐标树V2冻结、设计质量V3 R2与桥接质量被消费、发射URDF总质量精确,不证明as-built质量/质心/惯量,as-built计量EXTERNAL,外部计量,no,yes,中,PASS_WITH_EXTERNAL_AS_BUILT_HOLD,外部实测后升级
mech,TMG-3 Mechanisms,VERIFIED,PASS (gripper R1 physical limits null),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,tmg[2].state/basis,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-27,Solar R2机构/HDRM/部署ledger现行；夹爪R1候选在案,夹爪物理极限为null，不证明实物性能,夹爪物理极限null,硬件实测,no,yes,中,PASS_WITH_NULL_PHYSICAL_LIMITS,硬件实测后替换null
mech,TMG-4 Harness Mission Envelope,HOLD,"HOLD: E_HRN 0/75 SAFE, 11/11 key states UNSAFE, mission coverage FAIL_AT_MANDATORY_KEY_STATES; Route-B REJECTED; ODR-42 APPROVE_BOUNDED_DETAILED_DESIGN; full-range DEFERRED_HOLD",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,tmg[3].state/basis,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-27,固定外线束在已评包络/关键态全部UNSAFE，物理Route-C任务优先设计为剩余内部阻断,不证明任何线束方案通过任务包络；不证明所有架构不可能,"Route-C物理任务包络设计(现V9F被拒,M01轨迹权威MISSING)",内部设计+Owner决策,partially,no(设计内部可做；Owner决策需外部输入),高：主线叙事依赖线束可行性的诚实证据,HOLD；禁止宣称线束任务包络通过,ODR-60 Option A预搜索绑定闭合后评估M01路径
mech,TMG-5 R2 Full-Flex,PROVISIONAL,PASS_WITH_DECLARED_PROVISIONAL_PHYSICS (Round4 V3 17/17 + E23 18/18; HF-ROM 0.2714%<=1%; cross-solver 1.81e-05<=5%; recompute 33/33; pytest 7/7),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/13_R2_FLEX_MODEL.yaml,e23_recertification.verdict + provisional_physics,8cadf790cf6a94af9dea73915f134a88e3ad720be72d37235b1b91f9deb2e1ca,2026-08-27,七模态ROM与全柔耦合重认证在声明临时物理参数下通过,EI/GJ/k_theta/zeta为PROVISIONAL_DERIVED非实测；latch刚度null,模态参数实测,外部试验,no,yes,高：论文核心物理证据线,"限声明临时物理参数下""引用""",保持provisional声明；硬件实测后升级
mech,TMG-6 Mechanical-to-Embodied,HOLD,"FAIL_15_OF_20 (parent frozen) + CHILD_RESULT_NEWER__PARENT_GATE_NOT_REISSUED (backend NC 20/20 append-only, FULL_TMG6 NOT_REISSUED)",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/00_RELEASE_GATE.json,tmg[5].state/basis; 另见 addendum lineage.post_terminal_backend_nc_score,14d30fd40ac60253c0716a71ba46950e1df6b8e69dce3f12690319b970a48674,2026-08-27,父Gate 15/20与G12失败为冻结真值；后端负控20/20仅子域证据,不证明handoff通过、不证明Sim13可生产运行,G12线束包络 + 完整TMG-6未重签,内部,yes,no,高,"至多声明后端负控20/20、ABORT_ONLY""""",G12闭合后重发完整TMG-6
mech,TMG-7 Adversarial Integrity,VERIFIED,HIGH_0,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/20_RED_TEAM.json,verdict=HIGH_0; findings 16项全pass; high_findings=[],f3981655c383ebdc22aec3b936c28b86d41647363a50361a4bb31d14dfe85e2f,2026-08-27,红队+证伪两轮16项检查全过、无HIGH未决,不免除Owner审签；20与21两文件逐字节相同(同一合并内容),无,-,yes,no,中,HIGH_0,-
mech,UNIFIED_R2_URDF_EMISSION,LIMITED,SOURCE_ONLY_BUILDER_EMISSION; all_checks_pass=true (links 19/joints 18/physical 16; total_mass_exact; e_hw limits unchanged),20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/unified_r2_digital_prototype_prebind/generated_v2/UNIFIED_R2_URDF_EXECUTION_RECEIPT_V2.json,emission_class; checks; all_checks_pass,957ca67d7bcc2cb591df2442f24532ca3dae24f358fc69bf390ac1a20f6f021e,2026-08-27,Unified R2 C01候选URDF经设计内source-only路径确定性发射、7项检查全过,非gen_urdf权威执行(TMC-F01)；PENDING_OWNER_REVIEW；Route-C不在此候选内,Owner审签TMC-F01处置,Owner,yes,no,高,source-only候选，非授权执行产物,Owner审签
memory,COMPETITION_SUBMISSION_SCOPE 更晚冻结包检索,UNKNOWN,NOT_FOUND_NO_LATER_SCOPE_FREEZE,（全仓 grep COMPETITION_SUBMISSION_SCOPE → 0 hits）,grep 全仓零命中,—,2026-08-27,不存在名为 COMPETITION_SUBMISSION_SCOPE 的更晚比赛范围冻结；现行比赛叙事锚仍为 COMPETITION_DEMO_READY（07-20）+ AR7 仲裁 + 08-26/27 机械/控制裁决,证明无需范围冻结（缺口仍在）,比赛提交范围无专门冻结包,Owner,yes,no,高,—,09-01 前由 Owner 签发提交范围冻结（建议）
memory,ODR-60 Option A token 同日两裁决措辞冲突,VERIFIED,CONFLICT_RESOLVED_BY_MACHINE_GATE,30_simulation/r2_dynamics_control_system_closure/results/R2_DYNAMICS_CONTROL_SYSTEM_GATE_V1.json,owner_option_a_selection_recorded=true、owner_option_a_selected=true、path_search_executed=false、joint_system_ready=false、technical_verdict=R2_DYNAMICS_CONTROL_SYSTEM_HOLD__…__NO_PATH_SEARCH__NO_RELEASE_CREDIT,55490805d934a8806e58cda25c398bd15aef49f4624f1f8cc08fcb75f2634b03,2026-08-27,"机器 Gate 确认分支选择已记录（闭环裁决 §2.1 一致）；预开发裁决 §1""未取得 token""为同日较早措辞，按权威顺序以机器 Gate 为准",路径搜索或执行已授权（path_search_executed=false）,两份裁决文本措辞待统一,PI,yes,no,中（叙事口径）,"branch selection recorded, execution not authorized",叙事统一用机器 Gate 口径
memory,On-Orbit Assembly Wave A 状态原文,PLANNED,PLANNED_NOT_AUTHORIZED_CONFIRMED,10_research/research_state_v4.md,"L14-16：""当前唯一候选科学实施主线为 On-Orbit Assembly Wave A；在 HAG-A 前为 PLANNED_NOT_AUTHORIZED，并受 RF-1/2/3、目标侧 FFR/AG4、W1-R12/R13 阻塞""",1bd051d8636814ffd553831a93fd360fd16177bb339bd1adab2ac58447a1d85c,2026-08-27,Wave A 未授权；AGENTS.md L29 同口径,Wave A 已开工或已获 HAG-A,HAG-A 批准缺席,Owner,no,yes（Owner/HAG-A）,中（背景路线图）,规划态引用,维持 HOLD 表述
memory,PROJECT_ONBOARDING_PACKAGE 继承状态,SUPERSEDED,PARTIALLY_SUPERSEDED_DISCIPLINE_STILL_VALID,PROJECT_ONBOARDING_PACKAGE/PROJECT_TRUTH_INDEX.json,_meta.generated_utc=2026-07-29；_meta.files 内 CLAUDE.md sha256=cb851e2f…≠当前 d6cdd83a…、PROJECT_MAP.md 09dd9fa8…≠当前 4dcdad08…（项目现状总览 184cacb0… 仍匹配）,e348749b952527e9fd220a9d28c7c4bc3b2eb4ba8b39af170fc34e820ee0836b,2026-08-27,继承包证据纪律（Level 0-4、测试≠Gate、负结果保留）与 AGENTS.md 真值入口同构；其真值索引哈希与机械主线（B5.1R1 Phase 1）已被 PL1(08-08)→F3R2→Terminal Closure(08-25)→R2 裁决(08-27) supersede,继承包状态页可作 08-27 现行依据,继承包未按当前主线修订,Owner,yes,no,中,历史导航层,答辩材料禁用继承包状态数字，直接引 Gate JSON
memory,Paper 1 冻结题目（EN）：Strategy Selection under Momentum and Stability Constraints…Binding-Gate Criterion,PROVISIONAL,FROZEN_SKELETON_AT_OLD_HEAD,10_research/contribution_map/paper1_contribution_map.md,L5 + L90 last_verified_head=b75352c…,3453adfe30e7e27b067154b54053c00dca2844048f8641fa15731f24d735ca66,2026-08-27,论文贡献骨架方向=binding-gate 策略选择+可行域，C1-C4 证据绑定,已按 08-23 查新红线复检或对齐当前 HEAD（5c5adde 之后另有 08-25/27 收口）,claim-evidence 矩阵未在当前状态重冻结,PI,yes,no,高（叙事 claim 边界来源）,冻结骨架级,按 08-23 护栏复检后重发冻结
memory,Sim13 子新父旧（15/20 vs 20/20）,LIMITED,CHILD_RESULT_NEWER__PARENT_GATE_NOT_REISSUED,01_project/competition/Route_C终局Owner系统边界决策包_20260826.md,§2：旧 00_RELEASE_GATE 等保留 15/20 旧快照；较新 SIM13_20_OF_20_GATE_V1 证明 NC registry 20/20、tests 61/61，但 maximum operational state=ABORT_ONLY…MASKED_BY_12_GATE_AUTHORITY；next_stage_authorized=false 与 no-release 结论仍然正确；TMG-6 未重签,9e9a4156c80f558513828597b00d03a9c23fc9f98b0a0322309728da317adabb,2026-08-27,负控/后端 20/20=能安全拒绝错误输入,当前整星可执行抓取；20/20 不得写回 15/20 发布快照,TMG-6 完整重签未做,Owner,yes,no,中（防误读护栏）,负控后端信用级,叙事中 20/20 必须带 ABORT_ONLY 限定
memory,Wave A 阻塞项 RF-1/2/3 原文,HOLD,READY_WITH_INTERFACE_BLOCKERS,10_research/on_orbit_assembly/master_plan.md,最终裁决段 L9-17：RF-1 锥面聚拢 2.14mm<5mm 几何不自洽、RF-2 楔紧边界、RF-3 clearance 语义、SSOT 缺销距/倒角字段、全卡无 MEASURED 出处（ASM-00 LOOP-1 入口判据）；Wave 结构段：Wave A（待批）,dea2436daa5e1acdcb043ac56ed4df31d5dcbe107e715e62bdba9903128d2f04,2026-08-27,装配阻塞为接口参数级，非概念级；verdict 词表强制 _WITH_PROVISIONAL_PARAMS,接口已合格或装配可行,接口实测参数缺席,PI+硬件组,no,yes（接口/夹爪/帆板实测）,低（比赛主线不依赖）,阻塞项原样引用,维持 ASM-00 fail-closed
memory,claim ledger 全表（framework_convergence C00-C30）,PENDING_REVIEW,LEDGER_STALE_PRE_0823,10_research/framework_convergence/claim_evidence_matrix.csv,"全表 31 行 C00-C30（research_state_v4.md L17 指认为""完整允许/禁止声明""）",7d296e7a243700895916fbccb00ffa7d7c26f22a3a64f073eb20dd154ad5a0f1,2026-08-27,允许/禁止声明全表存在且被研究状态指针引用,已吸收 08-23 查新红/绿线（表内无 Wang/Lu/Ma/Cai/Mao 条目）与 08-25/27 状态,未按查新裁决更新,PI,yes,no,高,同上,把红/绿线并入 forbidden/allowed 列后重冻结
memory,claim-evidence 矩阵冻结态（contribution_map 版）,PENDING_REVIEW,NOT_REFROZEN_AT_CURRENT_STATE,10_research/contribution_map/README.md,L10 last_verified_head=b75352c1c226c0f3e9a4bc9c469b766e06f41616（旧 HEAD；当前主线已过 5c5adde 及 08-25/27 收口）,c6944e4720396406aed3af8125723318d478159071f3e5efb522ee381efa87a7,2026-08-27,C1-C4+F1/F2 claim 状态表存在且措辞边界明确,已对齐 08-23 查新红线与 08-25/08-27 机械/控制收口,矩阵未重冻结,PI,yes,no,高（P0 blocker BLK-MEM-02）,未冻结前 claim 引用以各 Gate JSON 直引为准,append-only 重发冻结版
memory,claim锚点1：Binding-gate 策略选择,VERIFIED,MACHINE_PROVEN_WITHIN_16_CELLS,30_simulation/sim_12_strategy_feasibility/results/sim_12_gate_check.json,gates.GS2_differentiation.best_per_case（A_low→S1_passive；B_anchor→ABORT；C_transition→S3a_wheel_bias；D_extreme→ABORT）+ gates.GS3_claim_audit.allowed[0],a416c13481119bbdc61764d518a1abebc159a78bbd78fac132803069713dacd8,2026-08-27,最优策略是绑定 Gate 的函数（16 例机器分化 + 允许措辞审计 PASS）,16 例之外工况、FLEX（flex_status=UNKNOWN_NOT_IN_CRITERIA）、无条件策略排序,FLEX 未入判据,PI,yes,no,核心绿线 claim,Strategy selection depends on the active physical constraint under the frozen cases,引用时带冻结工况限定
